I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
368,361,351,596,688,766,461,363,553,0,0,0,0,0,0,1
369,362,353,591,690,767,462,364,555,0,0,0,0,0,0,1
370,362,352,596,690,766,462,364,554,0,0,0,0,0,0,1
370,363,353,589,689,767,462,365,554,0,0,0,0,0,0,1
370,363,353,590,690,767,463,365,554,0,0,0,0,0,0,1
370,363,353,590,690,767,463,365,554,0,0,0,0,0,0,1
370,362,353,590,689,766,462,364,554,0,0,0,0,0,0,1
370,362,353,590,690,766,462,365,554,0,0,0,0,0,0,1
371,363,353,591,690,766,463,365,554,0,0,0,0,0,0,1
371,364,353,592,690,766,463,365,555,0,0,0,0,0,0,1
371,363,353,592,690,765,462,365,555,0,0,0,0,0,0,1
371,363,353,592,690,766,462,365,554,0,0,0,0,0,0,1
370,363,353,591,690,766,462,364,554,0,0,0,0,0,0,1
