I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
543,580,578,690,740,838,685,533,654,603,515,775,467,633,463,3
542,580,578,689,739,838,684,533,653,602,514,775,466,633,462,3
541,579,577,689,739,838,684,533,654,603,514,774,466,633,462,3
542,580,578,690,739,838,684,533,653,602,513,775,467,633,462,3
542,580,578,689,740,839,684,533,653,602,513,775,466,633,462,3
542,580,578,689,739,839,685,533,652,602,512,775,466,633,462,3
541,580,578,689,740,838,685,533,653,602,513,775,466,634,462,3
542,580,578,690,740,839,685,533,653,601,513,775,467,634,462,3
542,580,578,690,741,838,685,533,653,602,513,775,467,634,462,3
542,581,579,690,741,839,685,533,653,601,513,775,467,635,461,3
542,580,578,690,742,838,685,533,653,602,513,775,466,635,462,3
542,580,578,690,740,839,685,533,652,601,514,775,467,636,463,3
542,580,578,690,739,838,685,533,652,602,514,775,467,636,463,3
543,580,578,690,741,838,685,533,652,602,515,775,467,637,463,3
542,580,578,690,739,838,685,533,652,601,514,774,467,637,462,3
542,579,577,690,737,839,685,533,651,602,513,775,467,638,462,3
541,579,578,691,736,838,685,533,651,602,513,776,467,636,462,3
542,580,578,690,740,839,685,533,651,601,513,775,467,637,463,3
542,580,578,690,739,838,685,533,647,601,515,775,468,638,463,3
542,580,578,690,738,838,685,533,650,602,515,774,467,638,462,3
542,579,578,691,737,839,685,533,651,602,515,775,467,638,462,3
544,580,578,690,741,838,685,533,651,602,514,775,467,637,462,3
543,579,577,690,741,838,685,533,651,601,515,774,467,637,463,3
542,579,577,690,741,839,684,533,650,601,516,775,468,639,464,3
543,580,579,690,742,839,685,533,651,602,517,776,469,639,463,3
543,580,579,691,743,839,685,534,651,603,516,775,468,638,463,3
542,579,578,691,743,839,685,533,651,602,516,776,468,635,462,3
543,580,578,691,743,840,684,533,650,602,516,776,467,637,463,3
543,580,578,690,743,839,684,534,651,603,515,776,469,638,464,3
543,581,578,690,743,839,683,534,651,602,515,775,468,637,463,3
544,580,579,691,741,839,684,534,652,602,517,776,469,638,464,3
546,582,580,690,744,840,684,534,653,602,518,776,469,639,463,3
545,582,579,690,743,839,682,534,652,600,516,775,467,638,462,3
543,580,579,690,743,839,682,534,653,600,517,776,469,638,462,3
543,580,578,689,743,839,682,532,649,599,514,775,466,635,462,3
544,581,579,689,743,839,682,533,652,601,518,776,468,638,463,3
544,581,580,690,743,838,682,534,654,601,520,776,468,638,463,3
544,581,580,690,743,837,681,534,656,601,520,775,467,635,462,3
542,580,578,689,742,837,681,533,653,600,520,775,467,635,462,3
