I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
385,395,382,615,695,752,491,403,720,0,0,0,0,0,0,0
385,395,382,617,695,752,492,403,720,0,0,0,0,0,0,0
384,394,381,621,694,753,490,402,720,0,0,0,0,0,0,0
385,395,382,615,692,753,492,402,720,0,0,0,0,0,0,0
386,396,382,619,694,754,493,403,721,0,0,0,0,0,0,0
385,395,382,615,694,754,491,403,720,0,0,0,0,0,0,0
385,395,382,617,694,754,493,403,720,0,0,0,0,0,0,0
385,395,383,614,693,754,493,403,720,0,0,0,0,0,0,0
385,395,383,616,695,754,494,404,721,0,0,0,0,0,0,0
386,396,383,616,695,754,494,404,721,0,0,0,0,0,0,0
386,396,383,613,696,755,494,404,720,0,0,0,0,0,0,0
387,396,383,613,695,754,493,404,721,0,0,0,0,0,0,0
386,396,383,614,696,752,494,403,721,0,0,0,0,0,0,0
386,397,383,620,696,752,492,402,720,0,0,0,0,0,0,0
386,396,382,622,696,752,494,403,721,0,0,0,0,0,0,0
386,396,383,612,695,752,495,403,721,0,0,0,0,0,0,0
386,396,383,615,695,753,495,403,721,0,0,0,0,0,0,0
386,396,383,618,695,752,495,404,722,0,0,0,0,0,0,0
387,397,383,612,695,752,495,404,721,0,0,0,0,0,0,0
386,396,382,614,695,752,493,402,721,0,0,0,0,0,0,0
386,395,382,615,694,749,493,403,721,0,0,0,0,0,0,0
385,395,381,614,694,747,493,401,720,0,0,0,0,0,0,0
385,395,382,616,693,748,492,402,720,0,0,0,0,0,0,0
386,395,382,614,693,748,493,403,721,0,0,0,0,0,0,0
386,395,382,613,694,748,493,403,721,0,0,0,0,0,0,0
386,395,383,615,694,750,493,403,721,0,0,0,0,0,0,0
386,396,381,614,693,750,493,403,721,0,0,0,0,0,0,0
386,396,382,613,693,751,493,403,721,0,0,0,0,0,0,0
385,395,382,614,693,748,492,402,721,0,0,0,0,0,0,0
386,395,382,615,694,748,493,403,721,0,0,0,0,0,0,0
386,395,382,615,694,748,493,403,722,0,0,0,0,0,0,0
385,395,382,616,695,749,493,403,720,0,0,0,0,0,0,0
385,395,382,612,694,750,493,403,720,0,0,0,0,0,0,0
385,396,383,610,694,750,493,403,719,0,0,0,0,0,0,0
385,394,381,616,692,750,494,403,719,0,0,0,0,0,0,0
385,394,381,615,693,750,492,403,719,0,0,0,0,0,0,0
384,394,381,622,693,751,490,400,718,0,0,0,0,0,0,0
383,393,380,626,694,752,492,402,719,0,0,0,0,0,0,0
386,396,383,617,696,752,495,404,719,0,0,0,0,0,0,0
387,397,383,609,696,752,495,404,719,0,0,0,0,0,0,0
386,396,383,612,696,752,494,403,719,0,0,0,0,0,0,0
385,395,382,618,694,749,493,403,718,0,0,0,0,0,0,0
386,396,382,611,695,751,493,403,719,0,0,0,0,0,0,0
386,395,382,618,695,751,492,403,720,0,0,0,0,0,0,0
386,396,383,612,694,752,494,404,719,0,0,0,0,0,0,0
384,396,382,617,694,750,491,400,719,0,0,0,0,0,0,0
384,394,380,631,694,750,493,401,718,0,0,0,0,0,0,0
383,394,380,632,696,750,492,401,716,0,0,0,0,0,0,0
385,394,382,613,696,748,492,401,716,0,0,0,0,0,0,0
385,395,381,611,697,749,493,402,715,0,0,0,0,0,0,0
384,394,381,612,697,750,492,401,715,0,0,0,0,0,0,0
384,394,382,614,697,750,493,401,715,0,0,0,0,0,0,0
385,394,381,615,697,749,493,402,715,0,0,0,0,0,0,0
385,394,382,620,697,748,492,402,716,0,0,0,0,0,0,0
384,394,382,617,697,750,494,402,716,0,0,0,0,0,0,0
385,395,381,613,697,750,494,402,716,0,0,0,0,0,0,0
385,395,383,617,696,751,494,402,716,0,0,0,0,0,0,0
385,396,382,611,695,752,494,403,716,0,0,0,0,0,0,0
385,393,382,615,695,751,494,402,717,0,0,0,0,0,0,0
